,features,metric_umap,n_neig_umap,min_d_umap,silhouette,calinski_harabasz,davies_bouldin,cluster_distribution
207,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",euclidean,40,0.01,0.539320707321167,1360.521484375,0.6862990780129341,"(np.float64(0.3414351851851852), np.float64(0.6585648148148148))"
208,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",manhattan,40,0.01,0.4663843810558319,896.8704223632812,0.769068060743707,"(np.float64(0.2847222222222222), np.float64(0.7152777777777778))"
209,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",correlation,40,0.01,0.41102755069732666,611.9759521484375,0.9965403814806213,"(np.float64(0.6319444444444444), np.float64(0.3680555555555556))"
210,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",euclidean,40,0.1,0.494035005569458,1070.1524658203125,0.7725431968952111,"(np.float64(0.33796296296296297), np.float64(0.6620370370370371))"
211,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",manhattan,40,0.1,0.43105176091194153,781.33984375,0.8709663319685254,"(np.float64(0.30671296296296297), np.float64(0.6932870370370371))"
212,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",correlation,40,0.1,0.37242719531059265,514.3390502929688,1.1521214005621496,"(np.float64(0.4050925925925926), np.float64(0.5949074074074074))"
213,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",euclidean,40,0.2,0.437100350856781,820.8809204101562,0.8798970766665999,"(np.float64(0.33101851851851855), np.float64(0.6689814814814815))"
214,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",manhattan,40,0.2,0.39488938450813293,655.2060546875,0.9484013139516062,"(np.float64(0.30324074074074076), np.float64(0.6967592592592593))"
215,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'volume_trend_divergence']",correlation,40,0.2,0.32009226083755493,402.4588928222656,1.293295222421186,"(np.float64(0.6099537037037037), np.float64(0.3900462962962963))"
216,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,10,0.01,0.34201180934906006,153.5322723388672,0.5896393576499649,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
217,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,10,0.01,0.32168710231781006,20.24053955078125,0.5131045426485961,"(np.float64(0.9930555555555556), np.float64(0.006944444444444444))"
218,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,10,0.01,0.3316125273704529,461.06939697265625,1.1680608613981875,"(np.float64(0.6504629629629629), np.float64(0.34953703703703703))"
219,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,10,0.1,0.29844677448272705,125.19998168945312,0.6687859020201977,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
220,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,10,0.1,0.3544183075428009,154.41207885742188,0.6099227838288048,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
221,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,10,0.1,0.185847207903862,91.10777282714844,1.0245113402908814,"(np.float64(0.9259259259259259), np.float64(0.07407407407407407))"
222,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,10,0.2,0.42054861783981323,208.8472442626953,0.536685462312912,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
223,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,10,0.2,0.4310348331928253,205.3548126220703,0.5406986713233168,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
224,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,10,0.2,0.14557680487632751,72.71112823486328,1.1698964251672914,"(np.float64(0.9259259259259259), np.float64(0.07407407407407407))"
225,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,20,0.01,0.43502533435821533,847.0374145507812,0.9472259105803288,"(np.float64(0.45601851851851855), np.float64(0.5439814814814815))"
226,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,20,0.01,0.3724336624145508,141.52996826171875,0.5566867164818622,"(np.float64(0.9513888888888888), np.float64(0.04861111111111111))"
227,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,20,0.01,0.3964715301990509,689.5108642578125,1.0722312801502416,"(np.float64(0.5046296296296297), np.float64(0.49537037037037035))"
228,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,20,0.1,0.3543643355369568,173.18841552734375,0.5878831869488003,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
229,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,20,0.1,0.45548778772354126,774.4652709960938,0.7314551322135076,"(np.float64(0.25), np.float64(0.75))"
230,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,20,0.1,0.150142103433609,101.9002914428711,1.3826482525908004,"(np.float64(0.8865740740740741), np.float64(0.11342592592592593))"
231,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,20,0.2,0.3522483706474304,539.0430297851562,1.1941364556625447,"(np.float64(0.5138888888888888), np.float64(0.4861111111111111))"
232,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,20,0.2,0.40650686621665955,624.8428344726562,0.8278150325226882,"(np.float64(0.2523148148148148), np.float64(0.7476851851851852))"
233,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,20,0.2,0.31307557225227356,447.14410400390625,1.2572559398996153,"(np.float64(0.6296296296296297), np.float64(0.37037037037037035))"
234,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,40,0.01,0.4385913610458374,807.4539794921875,0.8885438069951134,"(np.float64(0.3576388888888889), np.float64(0.6423611111111112))"
235,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,40,0.01,0.42552411556243896,801.3271484375,0.9298542973260591,"(np.float64(0.6122685185185185), np.float64(0.38773148148148145))"
236,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,40,0.01,0.2940797209739685,352.3601379394531,1.14825965030351,"(np.float64(0.7511574074074074), np.float64(0.2488425925925926))"
237,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,40,0.1,0.40886053442955017,670.9364624023438,0.9310076919255753,"(np.float64(0.31712962962962965), np.float64(0.6828703703703703))"
238,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,40,0.1,0.39461609721183777,622.893798828125,0.9056863735453251,"(np.float64(0.2847222222222222), np.float64(0.7152777777777778))"
239,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,40,0.1,0.3218023478984833,475.6164245605469,1.2090043127216288,"(np.float64(0.6331018518518519), np.float64(0.36689814814814814))"
240,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",euclidean,40,0.2,0.37728506326675415,576.9597778320312,1.0085172853339863,"(np.float64(0.31712962962962965), np.float64(0.6828703703703703))"
241,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",manhattan,40,0.2,0.2722528576850891,109.20889282226562,0.7627844039052125,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
242,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'trend_consistency', 'vixm_drift']",correlation,40,0.2,0.3548033535480499,588.3240356445312,1.1659080651837779,"(np.float64(0.47800925925925924), np.float64(0.5219907407407407))"
243,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,10,0.01,0.43401068449020386,91.15000915527344,0.44482669870241953,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
244,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,10,0.01,0.545701265335083,161.10501098632812,0.33223228544113664,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
245,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,10,0.01,0.19778750836849213,136.6344451904297,1.0441696950533919,"(np.float64(0.8819444444444444), np.float64(0.11805555555555555))"
246,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,10,0.1,0.15883786976337433,34.747901916503906,0.7737013666671104,"(np.float64(0.9745370370370371), np.float64(0.02546296296296296))"
247,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,10,0.1,0.6283469796180725,249.58905029296875,0.27390508476644426,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
248,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,10,0.1,0.25671225786209106,278.6910095214844,1.543375841869617,"(np.float64(0.6273148148148148), np.float64(0.3726851851851852))"
249,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,10,0.2,0.15758563578128815,38.64893341064453,0.7634507478415625,"(np.float64(0.9745370370370371), np.float64(0.02546296296296296))"
250,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,10,0.2,0.44669821858406067,106.1885757446289,0.42756182238928225,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
251,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,10,0.2,0.3431031405925751,494.7618408203125,1.251089301105928,"(np.float64(0.5648148148148148), np.float64(0.4351851851851852))"
252,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,20,0.01,0.42240291833877563,654.7951049804688,0.9181848753983147,"(np.float64(0.30439814814814814), np.float64(0.6956018518518519))"
253,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,20,0.01,0.4119682312011719,492.9899597167969,0.6279853781892757,"(np.float64(0.14930555555555555), np.float64(0.8506944444444444))"
254,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,20,0.01,0.20413023233413696,145.3536834716797,1.1209117239145336,"(np.float64(0.8599537037037037), np.float64(0.1400462962962963))"
255,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,20,0.1,0.4180075228214264,641.9650268554688,0.9228475994422495,"(np.float64(0.30092592592592593), np.float64(0.6990740740740741))"
256,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,20,0.1,0.34840428829193115,360.3018798828125,0.7618500792029589,"(np.float64(0.15046296296296297), np.float64(0.8495370370370371))"
257,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,20,0.1,0.28586259484291077,329.1983642578125,1.2812291144135766,"(np.float64(0.7256944444444444), np.float64(0.2743055555555556))"
258,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,20,0.2,0.38773438334465027,566.5813598632812,0.986042784394995,"(np.float64(0.29282407407407407), np.float64(0.7071759259259259))"
259,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,20,0.2,0.3735935688018799,546.5903930664062,1.004288792213369,"(np.float64(0.28587962962962965), np.float64(0.7141203703703703))"
260,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,20,0.2,0.3070099353790283,375.3786315917969,1.1754629781026038,"(np.float64(0.7407407407407407), np.float64(0.25925925925925924))"
261,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,40,0.01,0.44288724660873413,684.3099975585938,0.8913237685238762,"(np.float64(0.2951388888888889), np.float64(0.7048611111111112))"
262,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,40,0.01,0.4182389974594116,577.7770385742188,1.0022347521567743,"(np.float64(0.29050925925925924), np.float64(0.7094907407407407))"
263,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,40,0.01,0.13722869753837585,93.87088012695312,1.9285358469815261,"(np.float64(0.7916666666666666), np.float64(0.20833333333333334))"
264,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,40,0.1,0.42712149024009705,695.8838500976562,0.9223173714246102,"(np.float64(0.2951388888888889), np.float64(0.7048611111111112))"
265,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,40,0.1,0.39691489934921265,568.7681884765625,1.0278786745346609,"(np.float64(0.29398148148148145), np.float64(0.7060185185185185))"
266,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,40,0.1,0.2789178490638733,307.42059326171875,1.5502578538332772,"(np.float64(0.6099537037037037), np.float64(0.3900462962962963))"
267,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",euclidean,40,0.2,0.3532561659812927,464.9286193847656,1.11562983885103,"(np.float64(0.2974537037037037), np.float64(0.7025462962962963))"
268,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",manhattan,40,0.2,0.3626735806465149,472.9408264160156,1.1302486543657904,"(np.float64(0.29282407407407407), np.float64(0.7071759259259259))"
269,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'higher_high_consistency']",correlation,40,0.2,0.3676498532295227,585.2042846679688,1.1322641432534029,"(np.float64(0.41898148148148145), np.float64(0.5810185185185185))"
270,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,10,0.01,0.4412383437156677,419.27801513671875,0.6567347634682873,"(np.float64(0.8564814814814815), np.float64(0.14351851851851852))"
271,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,10,0.01,0.45748046040534973,88.94622039794922,0.43083224153843214,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
272,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,10,0.01,0.2904824912548065,282.1242980957031,1.3110931377249466,"(np.float64(0.7083333333333334), np.float64(0.2916666666666667))"
273,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,10,0.1,0.3441208004951477,251.48854064941406,0.8285378899608573,"(np.float64(0.8564814814814815), np.float64(0.14351851851851852))"
274,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,10,0.1,0.5021395683288574,103.52098846435547,0.39493134297415494,"(np.float64(0.9780092592592593), np.float64(0.02199074074074074))"
275,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,10,0.1,0.2594658434391022,231.67236328125,1.3661317876800543,"(np.float64(0.7303240740740741), np.float64(0.26967592592592593))"
276,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,10,0.2,0.6344125270843506,203.12716674804688,0.2848570498801006,"(np.float64(0.9780092592592593), np.float64(0.02199074074074074))"
277,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,10,0.2,0.40349501371383667,80.53182220458984,0.46994524007170624,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
278,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,10,0.2,0.3771629333496094,473.7713623046875,1.024388794978024,"(np.float64(0.24768518518518517), np.float64(0.7523148148148148))"
279,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,20,0.01,0.5374345183372498,145.49769592285156,0.350144299512869,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
280,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,20,0.01,0.414478063583374,84.4228744506836,0.4596749927719417,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
281,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,20,0.01,0.4178207516670227,719.9216918945312,1.0253706356433787,"(np.float64(0.4861111111111111), np.float64(0.5138888888888888))"
282,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,20,0.1,0.4816313087940216,125.89358520507812,0.38179483573969203,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
283,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,20,0.1,0.36667439341545105,83.807373046875,0.47394579708483503,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
284,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,20,0.1,0.3508266806602478,435.4670715332031,1.001568400409924,"(np.float64(0.25462962962962965), np.float64(0.7453703703703703))"
285,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,20,0.2,0.42578721046447754,88.63668060302734,0.46775834233155983,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
286,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,20,0.2,0.3199160099029541,62.43600845336914,0.5600537002832779,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
287,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,20,0.2,0.32506582140922546,381.9954528808594,1.1078319592939523,"(np.float64(0.2523148148148148), np.float64(0.7476851851851852))"
288,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,40,0.01,0.3129833936691284,57.42694091796875,0.573915080232112,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
289,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,40,0.01,0.262716144323349,52.70466232299805,0.6537514750099374,"(np.float64(0.9733796296296297), np.float64(0.02662037037037037))"
290,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,40,0.01,0.4275656044483185,742.0106811523438,1.0170664777329845,"(np.float64(0.49074074074074076), np.float64(0.5092592592592593))"
291,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,40,0.1,0.32132861018180847,61.77664566040039,0.5682714938807414,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
292,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,40,0.1,0.26149335503578186,55.725196838378906,0.6524023573838024,"(np.float64(0.9733796296296297), np.float64(0.02662037037037037))"
293,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,40,0.1,0.3658897876739502,459.5131530761719,0.9692490842921153,"(np.float64(0.2511574074074074), np.float64(0.7488425925925926))"
294,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",euclidean,40,0.2,0.3247394561767578,64.7937240600586,0.5695724151966505,"(np.float64(0.9768518518518519), np.float64(0.023148148148148147))"
295,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",manhattan,40,0.2,0.2117626816034317,47.858341217041016,0.733576856062946,"(np.float64(0.9733796296296297), np.float64(0.02662037037037037))"
296,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'volume_trend_divergence']",correlation,40,0.2,0.3748578429222107,603.590576171875,1.152985132609655,"(np.float64(0.49074074074074076), np.float64(0.5092592592592593))"
297,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",euclidean,10,0.01,0.3725024461746216,61.812469482421875,1.2852499004632676,"(np.float64(0.9594907407407407), np.float64(0.04050925925925926))"
298,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",manhattan,10,0.01,0.10696596652269363,7.789303302764893,0.7823280529835384,"(np.float64(0.9930555555555556), np.float64(0.006944444444444444))"
299,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",correlation,10,0.01,0.39823052287101746,442.103515625,0.8662844747113796,"(np.float64(0.8067129629629629), np.float64(0.19328703703703703))"
300,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",euclidean,10,0.1,0.2910776436328888,16.491172790527344,0.5412294270586465,"(np.float64(0.9930555555555556), np.float64(0.006944444444444444))"
301,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",manhattan,10,0.1,0.15702685713768005,10.859188079833984,0.6688180101698615,"(np.float64(0.9930555555555556), np.float64(0.006944444444444444))"
302,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",correlation,10,0.1,0.3601517081260681,398.93487548828125,0.9333136081188187,"(np.float64(0.8067129629629629), np.float64(0.19328703703703703))"
303,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",euclidean,10,0.2,0.341452032327652,19.23050308227539,0.5138334724428779,"(np.float64(0.9930555555555556), np.float64(0.006944444444444444))"
304,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",manhattan,10,0.2,0.5264631509780884,173.33383178710938,0.9573546133749277,"(np.float64(0.9548611111111112), np.float64(0.04513888888888889))"
305,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",correlation,10,0.2,0.28340649604797363,291.4200134277344,1.3243572868305427,"(np.float64(0.26157407407407407), np.float64(0.7384259259259259))"
